Release Date,Time,Actual,Forecast,Previous,
"Nov 30, 2015 (Nov)",21:00,53.6, ,53.1,
"Oct 31, 2015 (Oct)",21:00,53.1, ,53.4,
"Sep 30, 2015 (Sep)",21:00,53.4, ,53.4,
"Aug 31, 2015 (Aug)",21:00,53.4, ,53.9,
"Jul 31, 2015 (Jul)",21:00,53.9, ,53.8,
"Jun 30, 2015 (Jun)",21:00,53.8, ,53.2,
"May 31, 2015 (May)",21:00,53.2, ,53.4,
"Apr 30, 2015 (Apr)",21:00,53.4, ,53.7,
"Mar 31, 2015 (Mar)",21:00,53.7, ,53.9,
"Feb 28, 2015 (Feb)",21:00,53.9, ,53.7,
"Jan 31, 2015 (Jan)",21:00,53.7, ,54.1,
"Dec 31, 2014 (Dec)",21:10,54.1, ,53.9,
"Dec 02, 2014 (Nov)",21:00,53.9, ,53.8,
"Nov 02, 2014 (Oct)",21:00,53.8, ,54.0,
"Oct 02, 2014 (Sep)",21:00,54.0, ,54.4,
"Sep 02, 2014",21:00,54.4, ,54.2,
"Aug 02, 2014",21:00,54.2, ,55.0,
"Jul 02, 2014",21:00,55.0, ,55.5,
"Jun 02, 2014",21:00,55.5, ,54.8,
"May 02, 2014",21:00,54.8, ,54.5,
"Apr 02, 2014",21:00,54.5, ,55.0,
"Mar 02, 2014",21:00,55.0, ,53.4,
"Feb 02, 2014",21:00,53.4, ,54.6,
"Jan 02, 2014",21:00,54.6, ,56.0,
"Dec 02, 2013",21:00,56.0, ,56.3,
"Nov 02, 2013",21:00,56.30, ,55.40,
"Oct 02, 2013",21:00,55.40, ,53.90,
"Sep 02, 2013",21:00,53.90, ,54.10,
"Aug 02, 2013",21:00,54.10, ,53.90,
"Jul 02, 2013",21:00,53.90, ,54.30,
"Jun 02, 2013",21:00,54.30, ,54.50,
"May 02, 2013",21:00,54.50, ,55.60,
"Apr 02, 2013",21:00,55.60, ,54.50,
"Mar 02, 2013",21:00,54.50, ,56.20,
"Feb 02, 2013",21:00,56.20, ,56.10,
"Jan 02, 2013",21:00,56.10, ,55.60,
"Dec 02, 2012",21:00,55.60, ,55.50,
"Nov 02, 2012",21:00,55.50, ,53.70,
"Oct 02, 2012",21:00,53.70, ,56.30,
"Sep 02, 2012",21:00,56.30, ,55.60,
"Aug 02, 2012",21:00,55.60, ,56.70,
"Jul 01, 2012 (Jun)",05:00,56.70, ,55.20,
"Jun 01, 2012 (May)",05:00,55.20, ,56.10,
"May 01, 2012 (Apr)",05:00,56.10, ,58.00,
"Apr 01, 2012 (Mar)",05:00,58.00, ,57.30,
"Mar 01, 2012 (Feb)",05:00,57.30, ,55.70,
"Feb 01, 2012 (Jan)",05:00,55.70, ,56.30,
"Jan 01, 2012 (Dec)",05:00,56.30, ,55.90,
"Dec 01, 2011 (Nov)",05:00,55.90, ,55.50,
"Nov 01, 2011 (Oct)",05:00,55.50, ,55.80,
"Oct 01, 2011 (Sep)",05:00,55.80, ,57.10,
"Sep 01, 2011 (Aug)",05:00,57.10, ,57.30,
"Aug 01, 2011 (Jul)",05:00,57.30, ,56.60,
"Jul 01, 2011 (Jun)",05:00,56.60, ,58.70,
"Jun 01, 2011 (May)",05:00,58.70, ,58.20,
"May 01, 2011 (Apr)",05:00,58.20, ,59.20,
"Apr 01, 2011 (Mar)",05:00,59.20, ,57.00,
"Mar 01, 2011 (Feb)",05:00,57.00, ,57.20,
"Feb 01, 2011 (Jan)",05:00,57.20, ,58.80,
"Jan 01, 2011 (Dec)",05:00,58.80, ,58.90,
"Dec 01, 2010 (Nov)",05:00,58.90, ,57.40,
"Nov 01, 2010 (Oct)",05:00,57.40, ,57.90,
"Oct 01, 2010 (Sep)",05:00,57.90, ,58.00,
"Sep 01, 2010 (Aug)",05:00,58.00, ,57.10,
"Aug 01, 2010 (Jul)",05:00,57.10, ,58.80,
"Jul 01, 2010 (Jun)",05:00,58.80, ,58.10,
"Jun 01, 2010 (May)",05:00,58.10, ,57.80,
"May 01, 2010 (Apr)",05:00,57.80, ,57.30,
"Apr 01, 2010 (Mar)",05:00,57.30, ,57.00,
"Mar 01, 2010 (Feb)",05:00,57.00, ,58.10,
"Feb 01, 2010 (Jan)",05:00,58.10, ,58.80,
"Jan 01, 2010 (Dec)",05:00,58.80, ,58.40,
"Dec 01, 2009 (Nov)",05:00,58.40, ,59.50,
"Nov 01, 2009 (Oct)",05:00,59.50, ,57.90,
"Oct 01, 2009 (Sep)",05:00,57.90, ,57.30,
"Sep 01, 2009 (Aug)",05:00,57.30, ,57.30,
"Aug 01, 2009 (Jul)",05:00,57.30, ,55.40,
"Jul 01, 2009 (Jun)",05:00,55.40, ,54.90,
"Jun 01, 2009 (May)",05:00,54.90, ,53.50,
"May 01, 2009 (Apr)",05:00,53.50, ,54.40,
"Apr 01, 2009 (Mar)",05:00,54.40, ,55.10,
"Mar 01, 2009 (Feb)",05:00,55.10, ,53.70,
"Feb 01, 2009 (Jan)",05:00,53.70, ,50.80,
"Jan 01, 2009 (Dec)",05:00,50.80, ,51.20,
"Dec 01, 2008 (Nov)",05:00,51.20, ,53.10,
"Nov 01, 2008 (Oct)",05:00,53.10, ,55.00,
"Oct 01, 2008 (Sep)",05:00,55.00, ,52.90,
"Sep 01, 2008 (Aug)",05:00,52.90, ,55.70,
"Aug 01, 2008 (Jul)",05:00,55.70, ,57.40,
"Jul 01, 2008 (Jun)",05:00,57.40, ,57.40,
"Jun 01, 2008 (May)",05:00,57.40, ,58.40,
"May 01, 2008 (Apr)",05:00,58.40, ,58.90,
"Apr 01, 2008 (Mar)",05:00,58.90, ,59.30,
"Mar 01, 2008 (Feb)",05:00,59.30, ,60.20,
"Feb 01, 2008 (Jan)",05:00,60.20, ,60.20,
"Jan 01, 2008 (Dec)",05:00,60.20, ,60.60,
"Dec 01, 2007 (Nov)",05:00,60.60, ,61.40,
"Nov 01, 2007 (Oct)",05:00,61.40, ,61.90,
"Oct 01, 2007 (Sep)",05:00,61.90, ,61.70,
"Sep 01, 2007 (Aug)",05:00,61.70, ,59.40,
"Aug 01, 2007 (Jul)",05:00,59.40, ,60.00,
"Jul 01, 2007 (Jun)",05:00,60.00, ,62.20,
"Jun 01, 2007 (May)",05:00,62.20, ,60.40,
"May 01, 2007 (Apr)",05:00,60.40, ,58.20,
"Apr 01, 2007 (Mar)",05:00,58.20, ,60.60,
"Mar 01, 2007 (Feb)",05:00,60.60, ,60.40,
"Feb 01, 2007 (Jan)",05:00,60.40, , ,
