Release Date,Time,Actual,Forecast,Previous,
"Apr 01, 2011",04:30,57.1,60.9,60.9,
"Mar 01, 2011",05:30,61.5,61.5,61.5,
"Feb 01, 2011",05:30,62.0,58.1,58.7,
"Jan 04, 2011",05:30,58.3,57.5,57.5,
"Dec 01, 2010",05:30,58.0,54.7,54.4,
"Nov 01, 2010",05:30,54.9,53.0,53.4,
"Oct 01, 2010",04:30,53.4,53.9,53.7,
"Sep 01, 2010",04:30,54.3,57.1,56.9,
"Aug 02, 2010",04:30,57.3,57.1,57.6,
"Jul 01, 2010",04:30,57.5,57.6,58.0,
"Jun 01, 2010",04:30,58.0,57.8,58.0,
"May 04, 2010",04:30,58.0,57.5,57.2,
"Apr 01, 2010",04:30,57.2,57.0,56.3,
"Mar 01, 2010",05:30,56.6,56.7,56.6,
"Feb 01, 2010",05:30,56.7,54.1,54.6,
"Jan 04, 2010",05:30,54.1,52.1,51.8,
"Dec 01, 2009",05:30,51.8,54.0,53.4,
"Nov 02, 2009",05:30,53.7,50.1,49.9,
"Oct 01, 2009",04:30,49.5,50.5,49.7,
"Sep 01, 2009",04:30,49.7,51.5,50.2,
"Aug 03, 2009",04:30,50.8,47.7,47.4,
"Jul 01, 2009",04:30,47.0,46.3,45.4,
"Jun 01, 2009",04:30,45.4,44.1,43.1,
"May 01, 2009",04:30,42.9,40.2,39.5,
"Apr 01, 2009",04:30,39.1,34.9,34.7,
"Mar 02, 2009",05:30,34.7,34.9,35.8,
"Feb 02, 2009",05:30,35.8,34.4,34.9,
"Jan 02, 2009",05:30,34.9,33.5,34.4,
"Dec 01, 2008",05:30,34.4,39.8,41.5,
"Nov 03, 2008",05:30,41.5,40.0,41.0,
"Oct 01, 2008",04:30,41.0,45.0,45.9,
"Sep 01, 2008",04:30,45.9,44.0,44.3,
"Aug 01, 2008",04:30,44.3,45.5,45.8,
"Jul 01, 2008",04:30,45.8,49.8,50.0,
"Jun 02, 2008",05:30,50.0,51.6,51.0,
"May 01, 2008",04:30,51.0,50.7,51.3,
"Apr 01, 2008",04:30,51.3,51.1,51.3,
"Mar 03, 2008",05:30,51.3,51.0,50.6,
