Release Date,Time,Actual,Forecast,Previous,
"May 30, 2014",00:05,0,-2,-3,
"Apr 30, 2014",00:05,-3,-4,-5,
"Mar 28, 2014",01:05,-5,-6,-7,
"Feb 28, 2014",01:05,-7,-7,-7,
"Jan 31, 2014",01:05,-7,-12,-13,
"Dec 20, 2013",01:05,-13,-11,-12,
"Dec 20, 2013",00:45,-13,-11,-12,
"Nov 29, 2013",01:05,-12,-10,-11,
"Oct 31, 2013",01:05,-11,-8,-10,
"Sep 27, 2013",00:01,-10,-11,-13,
"Aug 30, 2013",00:01,-13,-14,-16,
"Jul 31, 2013",00:05,-16,-20,-21,
"Jun 28, 2013",00:01,-21,-21,-22,
"May 31, 2013",00:05,-22,-26,-27,
"Apr 30, 2013",00:01,-27,-26,-26,
"Mar 28, 2013",01:01,-26,-27,-26,
"Feb 28, 2013",01:01,-26,-27,-26,
"Jan 31, 2013",01:01,-26,-29,-29,
"Dec 21, 2012",01:01,-29,-25,-22,
"Nov 30, 2012",01:01,-22,-30,-30,
"Oct 31, 2012",01:01,-30,-28,-28,
"Sep 28, 2012",00:01,-28,-28,-29,
"Aug 31, 2012",00:01,-29,-27,-29,
"Jul 31, 2012",00:01,-29,-29,-29,
"Jun 29, 2012",00:01,-29,-29,-29,
"May 31, 2012",00:01,-29,-32,-31,
"Apr 27, 2012",00:01,-31,-30,-31,
"Mar 30, 2012",00:01,-31,-29,-29,
"Feb 29, 2012",01:01,-29,-27,-29,
"Jan 31, 2012",01:01,-29,-32,-33,
"Dec 21, 2011",01:01,-33,-30,-31,
"Nov 30, 2011",01:01,-31,-33,-32,
"Oct 28, 2011",00:01,-32,-30,-30,
"Sep 30, 2011",00:01,-30,-33,-31,
"Aug 31, 2011",00:01,-31,-31,-30,
"Jul 29, 2011",00:01,-30,-26,-25,
"Jun 30, 2011",00:01,-25,-24,-21,
"May 27, 2011",00:01,-21,-31,-31,
"Apr 28, 2011",00:01,-31,-27,-28,
"Mar 31, 2011",00:01,-28,-30,-28,
"Feb 25, 2011",01:01,-28,-27,-29,
"Jan 28, 2011",01:01,-29,-20,-21,
"Dec 21, 2010",01:01,-21,-21,-21,
"Nov 30, 2010",01:01,-21,-19,-19,
"Oct 29, 2010",00:01,-19,-22,-20,
"Sep 30, 2010",00:01,-20,-19,-18,
"Aug 31, 2010",00:01,-18,-23,-22,
"Jul 30, 2010",00:01,-22,-21,-19,
"Jun 30, 2010",00:01,-19,-20,-18,
"May 28, 2010",00:01,-18,-15,-16,
"Apr 30, 2010",00:01,-16,-14,-15,
"Mar 31, 2010",00:01,-15,-13,-14,
"Feb 26, 2010",01:01,-14,-17,-17,
"Jan 29, 2010",01:01,-17,-18,-19,
"Dec 18, 2009",01:01,-19, ,-17,
"Nov 30, 2009",01:01,-17,-11,-13,
"Oct 30, 2009",01:01,-13,-14,-16,
"Sep 30, 2009",00:01,-16,-24,-25,
"Aug 28, 2009",00:01,-25,-24,-25,
"Jul 31, 2009",00:01,-25,-23,-25,
"Jun 30, 2009",00:01,-25,-25,-27,
"May 29, 2009",00:01,-27,-25,-27,
"Apr 30, 2009",00:00,-27,-29,-30,
"Mar 31, 2009",00:01,-30,-35,-35,
"Feb 27, 2009",01:01,-35,-39,-37,
"Jan 30, 2009",01:01,-37,-34,-33,
"Dec 19, 2008",01:01,-33,-39,-35,
"Nov 28, 2008",01:01,-35,-38,-36,
"Oct 31, 2008",12:00,-36,-35,-32,
"Sep 30, 2008",00:01,-32,-39,-36,
"Aug 29, 2008",00:01,-36,-41,-39,
"Jul 31, 2008",00:01,-39,-37,-34,
"Jun 30, 2008",00:00,-34,-31,-29,
"Apr 30, 2008",00:00,-24,-20,-19,
"Feb 29, 2008",11:30,-12,-15,-13,
"Jan 01, 2008 (Dec)",10:00,-14.00, ,-10.00,
"Dec 01, 2007 (Nov)",10:00,-10.00, ,-8.00,
"Nov 01, 2007 (Oct)",10:00,-8.00, ,-7.00,
"Oct 01, 2007 (Sep)",10:00,-7.00, ,-4.00,
"Sep 01, 2007 (Aug)",10:00,-4.00, ,-6.00,
"Aug 01, 2007 (Jul)",10:00,-6.00, ,-3.00,
"Jul 01, 2007 (Jun)",10:00,-3.00, ,-2.00,
"Jun 01, 2007 (May)",10:00,-2.00, ,-6.00,
"May 01, 2007 (Apr)",10:00,-6.00, ,-8.00,
"Apr 01, 2007 (Mar)",10:00,-8.00, ,-8.00,
"Mar 01, 2007 (Feb)",10:00,-8.00, ,-7.00,
"Feb 01, 2007 (Jan)",10:00,-7.00, ,-8.00,
"Jan 01, 2007 (Dec)",10:00,-8.00, ,-7.00,
"Dec 01, 2006 (Nov)",10:00,-7.00, ,-5.00,
"Nov 01, 2006 (Oct)",10:00,-5.00, ,-7.00,
"Oct 01, 2006 (Sep)",10:00,-7.00, ,-8.00,
"Sep 01, 2006 (Aug)",10:00,-8.00, ,-4.00,
"Aug 01, 2006 (Jul)",10:00,-4.00, ,-4.00,
"Jul 01, 2006 (Jun)",10:00,-4.00, ,-5.00,
"Jun 01, 2006 (May)",10:00,-5.00, ,-4.00,
"May 01, 2006 (Apr)",10:00,-4.00, ,-7.00,
"Apr 01, 2006 (Mar)",10:00,-7.00, ,-4.00,
"Mar 01, 2006 (Feb)",10:00,-4.00, ,-3.00,
"Feb 01, 2006 (Jan)",10:00,-3.00, ,-9.00,
"Jan 01, 2006 (Dec)",10:00,-9.00, ,-8.00,
"Dec 01, 2005 (Nov)",10:00,-8.00, ,-8.00,
"Nov 01, 2005 (Oct)",10:00,-8.00, ,-5.00,
"Oct 01, 2005 (Sep)",10:00,-5.00, ,-4.00,
"Sep 01, 2005 (Aug)",10:00,-4.00, ,-1.00,
"Aug 01, 2005 (Jul)",10:00,-1.00, ,-3.00,
"Jul 01, 2005 (Jun)",10:00,-3.00, ,-1.00,
"Jun 01, 2005 (May)",10:00,-1.00, ,0.00,
"May 01, 2005 (Apr)",10:00,0.00, ,1.00,
"Apr 01, 2005 (Mar)",10:00,1.00, ,0.00,
"Mar 01, 2005 (Feb)",10:00,0.00, ,1.00,
"Feb 01, 2005 (Jan)",10:00,1.00, ,-3.00,
"Jan 01, 2005 (Dec)",10:00,-3.00, ,-4.00,
"Dec 01, 2004 (Nov)",10:00,-4.00, ,-6.00,
"Nov 01, 2004 (Oct)",10:00,-6.00, ,-7.00,
"Oct 01, 2004 (Sep)",10:00,-7.00, ,-5.00,
"Sep 01, 2004 (Aug)",10:00,-5.00, ,-3.00,
"Aug 01, 2004 (Jul)",10:00,-3.00, ,-4.00,
"Jul 01, 2004 (Jun)",10:00,-4.00, ,-2.00,
"Jun 01, 2004 (May)",10:00,-2.00, ,-2.00,
"May 01, 2004 (Apr)",10:00,-2.00, ,-3.00,
"Apr 01, 2004 (Mar)",10:00,-3.00, ,-2.00,
"Mar 01, 2004 (Feb)",10:00,-2.00, ,0.00,
"Feb 01, 2004 (Jan)",10:00,0.00, ,-5.00,
"Jan 01, 2004 (Dec)",10:00,-5.00, ,-6.00,
"Dec 01, 2003 (Nov)",10:00,-6.00, ,-3.00,
"Nov 01, 2003 (Oct)",10:00,-3.00, ,-3.00,
"Oct 01, 2003 (Sep)",10:00,-3.00, ,-3.00,
"Sep 01, 2003 (Aug)",10:00,-3.00, ,-1.00,
"Aug 01, 2003 (Jul)",10:00,-1.00, ,-2.00,
"Jul 01, 2003 (Jun)",10:00,-2.00, ,-3.00,
"Jun 01, 2003 (May)",10:00,-3.00, ,-5.00,
"May 01, 2003 (Apr)",10:00,-5.00, ,-10.00,
"Apr 01, 2003 (Mar)",10:00,-10.00, ,-9.00,
"Mar 01, 2003 (Feb)",10:00,-9.00, ,-3.00,
"Feb 01, 2003 (Jan)",10:00,-3.00, ,-4.00,
"Jan 01, 2003 (Dec)",10:00,-4.00, ,2.00,
"Dec 01, 2002 (Nov)",10:00,2.00, ,1.00,
"Nov 01, 2002 (Oct)",10:00,1.00, ,4.00,
"Oct 01, 2002 (Sep)",10:00,4.00, ,2.00,
"Sep 01, 2002 (Aug)",10:00,2.00, ,2.00,
"Aug 01, 2002 (Jul)",10:00,2.00, ,6.00,
"Jul 01, 2002 (Jun)",10:00,6.00, ,6.00,
"Jun 01, 2002 (May)",10:00,6.00, ,4.00,
"May 01, 2002 (Apr)",10:00,4.00, ,3.00,
"Apr 01, 2002 (Mar)",10:00,3.00, ,5.00,
"Mar 01, 2002 (Feb)",10:00,5.00, ,6.00,
"Feb 01, 2002 (Jan)",10:00,6.00, ,-1.00,
"Jan 01, 2002 (Dec)",10:00,-1.00, ,-3.00,
"Dec 01, 2001 (Nov)",10:00,-3.00, ,-5.00,
"Nov 01, 2001 (Oct)",10:00,-5.00, ,-1.00,
"Oct 01, 2001 (Sep)",10:00,-1.00, ,0.00,
"Sep 01, 2001 (Aug)",10:00,0.00, ,4.00,
"Aug 01, 2001 (Jul)",10:00,4.00, ,6.00,
"Jul 01, 2001 (Jun)",10:00,6.00, ,2.00,
"Jun 01, 2001 (May)",10:00,2.00, ,1.00,
"May 01, 2001 (Apr)",10:00,1.00, ,3.00,
"Apr 01, 2001 (Mar)",10:00,3.00, ,2.00,
"Mar 01, 2001 (Feb)",10:00,2.00, ,5.00,
"Feb 01, 2001 (Jan)",10:00,5.00, ,-1.00,
"Jan 01, 2001 (Dec)",10:00,-1.00, ,-2.00,
"Dec 01, 2000 (Nov)",10:00,-2.00, ,0.00,
"Nov 01, 2000 (Oct)",10:00,0.00, ,-5.00,
"Oct 01, 2000 (Sep)",10:00,-5.00, ,1.00,
"Sep 01, 2000 (Aug)",10:00,1.00, ,-3.00,
"Aug 01, 2000 (Jul)",10:00,-3.00, ,0.00,
"Jul 01, 2000 (Jun)",10:00,0.00, ,2.00,
"Jun 01, 2000 (May)",10:00,2.00, ,-4.00,
"May 01, 2000 (Apr)",10:00,-4.00, ,-2.00,
"Apr 01, 2000 (Mar)",10:00,-2.00, ,2.00,
"Mar 01, 2000 (Feb)",10:00,2.00, ,8.00,
"Feb 01, 2000 (Jan)",10:00,8.00, ,1.00,
"Jan 01, 2000 (Dec)",10:00,1.00, ,-2.00,
"Dec 01, 1999 (Nov)",10:00,-2.00, ,2.00,
"Nov 01, 1999 (Oct)",10:00,2.00, ,2.00,
"Oct 01, 1999 (Sep)",10:00,2.00, ,4.00,
"Sep 01, 1999 (Aug)",10:00,4.00, ,2.00,
"Aug 01, 1999 (Jul)",10:00,2.00, ,5.00,
"Jul 01, 1999 (Jun)",10:00,5.00, ,5.00,
"Jun 01, 1999 (May)",10:00,5.00, ,1.00,
"May 01, 1999 (Apr)",10:00,1.00, ,1.00,
"Apr 01, 1999 (Mar)",10:00,1.00, ,-1.00,
"Mar 01, 1999 (Feb)",10:00,-1.00, ,-3.00,
"Feb 01, 1999 (Jan)",10:00,-3.00, ,-8.00,
"Jan 01, 1999 (Dec)",10:00,-8.00, ,-7.00,
"Dec 01, 1998 (Nov)",10:00,-7.00, ,-9.00,
"Nov 01, 1998 (Oct)",10:00,-9.00, ,-3.00,
"Oct 01, 1998 (Sep)",10:00,-3.00, ,-5.00,
"Sep 01, 1998 (Aug)",10:00,-5.00, ,-1.00,
"Aug 01, 1998 (Jul)",10:00,-1.00, ,2.00,
"Jul 01, 1998 (Jun)",10:00,2.00, ,7.00,
"Jun 01, 1998 (May)",10:00,7.00, ,4.00,
"May 01, 1998 (Apr)",10:00,4.00, ,2.00,
"Apr 01, 1998 (Mar)",10:00,2.00, ,4.00,
"Mar 01, 1998 (Feb)",10:00,4.00, ,4.00,
"Feb 01, 1998 (Jan)",10:00,4.00, ,0.00,
"Jan 01, 1998 (Dec)",10:00,0.00, ,2.00,
"Dec 01, 1997 (Nov)",10:00,2.00, ,7.00,
"Nov 01, 1997 (Oct)",10:00,7.00, ,8.00,
"Oct 01, 1997 (Sep)",10:00,8.00, ,10.00,
"Sep 01, 1997 (Aug)",10:00,10.00, ,8.00,
"Aug 01, 1997 (Jul)",10:00,8.00, ,8.00,
"Jul 01, 1997 (Jun)",10:00,8.00, ,6.00,
"Jun 01, 1997 (May)",10:00,6.00, ,-1.00,
"May 01, 1997 (Apr)",10:00,-1.00, ,1.00,
"Apr 01, 1997 (Mar)",10:00,1.00, ,2.00,
"Mar 01, 1997 (Feb)",10:00,2.00, ,2.00,
"Feb 01, 1997 (Jan)",10:00,2.00, ,-4.00,
"Jan 01, 1997 (Dec)",10:00,-4.00, ,1.00,
"Dec 01, 1996 (Nov)",10:00,1.00, ,-2.00,
"Nov 01, 1996 (Oct)",10:00,-2.00, ,-1.00,
"Oct 01, 1996 (Sep)",10:00,-1.00, ,-3.00,
"Sep 01, 1996 (Aug)",10:00,-3.00, ,-4.00,
"Aug 01, 1996 (Jul)",10:00,-4.00, ,-7.00,
"Jul 01, 1996 (Jun)",10:00,-7.00, ,-6.00,
"Jun 01, 1996 (May)",10:00,-6.00, ,-8.00,
"May 01, 1996 (Apr)",10:00,-8.00, ,-8.00,
"Apr 01, 1996 (Mar)",10:00,-8.00, ,-9.00,
"Mar 01, 1996 (Feb)",10:00,-9.00, ,-5.00,
"Feb 01, 1996 (Jan)",10:00,-5.00, ,-11.00,
"Jan 01, 1996 (Dec)",10:00,-11.00, ,-10.00,
"Dec 01, 1995 (Nov)",10:00,-10.00, ,-8.00,
"Nov 01, 1995 (Oct)",10:00,-8.00, ,-8.00,
"Oct 01, 1995 (Sep)",10:00,-8.00, ,-7.00,
"Sep 01, 1995 (Aug)",10:00,-7.00, ,-7.00,
"Aug 01, 1995 (Jul)",10:00,-7.00, ,-10.00,
"Jul 01, 1995 (Jun)",10:00,-10.00, ,-9.00,
"Jun 01, 1995 (May)",10:00,-9.00, ,-12.00,
"May 01, 1995 (Apr)",10:00,-12.00, ,-14.00,
"Apr 01, 1995 (Mar)",10:00,-14.00, ,-12.00,
"Mar 01, 1995 (Feb)",10:00,-12.00, ,-9.00,
"Feb 01, 1995 (Jan)",10:00,-9.00, ,-18.00,
"Jan 01, 1995 (Dec)",10:00,-18.00, ,-8.00,
"Dec 01, 1994 (Nov)",10:00,-8.00, ,-11.00,
"Nov 01, 1994 (Oct)",10:00,-11.00, ,-9.00,
"Oct 01, 1994 (Sep)",10:00,-9.00, ,-8.00,
"Sep 01, 1994 (Aug)",10:00,-8.00, ,-11.00,
"Aug 01, 1994 (Jul)",10:00,-11.00, ,-12.00,
"Jul 01, 1994 (Jun)",10:00,-12.00, ,-15.00,
"Jun 01, 1994 (May)",10:00,-15.00, ,-18.00,
"May 01, 1994 (Apr)",10:00,-18.00, ,-17.00,
"Apr 01, 1994 (Mar)",10:00,-17.00, ,-13.00,
"Mar 01, 1994 (Feb)",10:00,-13.00, ,-7.00,
"Feb 01, 1994 (Jan)",10:00,-7.00, ,-15.00,
"Jan 01, 1994 (Dec)",10:00,-15.00, ,-15.00,
"Dec 01, 1993 (Nov)",10:00,-15.00, ,-11.00,
"Nov 01, 1993 (Oct)",10:00,-11.00, ,-7.00,
"Oct 01, 1993 (Sep)",10:00,-7.00, ,-7.00,
"Sep 01, 1993 (Aug)",10:00,-7.00, ,-12.00,
"Aug 01, 1993 (Jul)",10:00,-12.00, ,-13.00,
"Jul 01, 1993 (Jun)",10:00,-13.00, ,-6.00,
"Jun 01, 1993 (May)",10:00,-6.00, ,-18.00,
"May 01, 1993 (Apr)",10:00,-18.00, ,-17.00,
"Apr 01, 1993 (Mar)",10:00,-17.00, ,-19.00,
"Mar 01, 1993 (Feb)",10:00,-19.00, ,-13.00,
"Feb 01, 1993 (Jan)",10:00,-13.00, ,-23.00,
"Jan 01, 1993 (Dec)",10:00,-23.00, ,-28.00,
"Dec 01, 1992 (Nov)",10:00,-28.00, ,-28.00,
"Nov 01, 1992 (Oct)",10:00,-28.00, ,-21.00,
"Oct 01, 1992 (Sep)",10:00,-21.00, ,-19.00,
"Sep 01, 1992 (Aug)",10:00,-19.00, ,-12.00,
"Aug 01, 1992 (Jul)",10:00,-12.00, ,-7.00,
"Jul 01, 1992 (Jun)",10:00,-7.00, ,-2.00,
"Jun 01, 1992 (May)",10:00,-2.00, ,-9.00,
"May 01, 1992 (Apr)",10:00,-9.00, ,-15.00,
"Apr 01, 1992 (Mar)",10:00,-15.00, ,-17.00,
"Mar 01, 1992 (Feb)",10:00,-17.00, ,-17.00,
"Feb 01, 1992 (Jan)",10:00,-17.00, ,-15.00,
"Jan 01, 1992 (Dec)",10:00,-15.00, ,-13.00,
"Dec 01, 1991 (Nov)",10:00,-13.00, ,-10.00,
"Nov 01, 1991 (Oct)",10:00,-10.00, ,-11.00,
"Oct 01, 1991 (Sep)",10:00,-11.00, ,-15.00,
"Sep 01, 1991 (Aug)",10:00,-15.00, ,-19.00,
"Aug 01, 1991 (Jul)",10:00,-19.00, ,-19.00,
"Jul 01, 1991 (Jun)",10:00,-19.00, ,-19.00,
"Jun 01, 1991 (May)",10:00,-19.00, ,-20.00,
"May 01, 1991 (Apr)",10:00,-20.00, ,-21.00,
"Apr 01, 1991 (Mar)",10:00,-21.00, ,-27.00,
"Mar 01, 1991 (Feb)",10:00,-27.00, ,-24.00,
"Feb 01, 1991 (Jan)",10:00,-24.00, ,-19.00,
"Jan 01, 1991 (Dec)",10:00,-19.00, ,-29.00,
"Dec 01, 1990 (Nov)",10:00,-29.00, ,-27.00,
"Nov 01, 1990 (Oct)",10:00,-27.00, ,-29.00,
"Oct 01, 1990 (Sep)",10:00,-29.00, ,-26.00,
"Sep 01, 1990 (Aug)",10:00,-26.00, ,-24.00,
"Aug 01, 1990 (Jul)",10:00,-24.00, ,-27.00,
"Jul 01, 1990 (Jun)",10:00,-27.00, ,-30.00,
"Jun 01, 1990 (May)",10:00,-30.00, ,-31.00,
"May 01, 1990 (Apr)",10:00,-31.00, ,-35.00,
"Apr 01, 1990 (Mar)",10:00,-35.00, ,-24.00,
"Mar 01, 1990 (Feb)",10:00,-24.00, ,-19.00,
"Feb 01, 1990 (Jan)",10:00,-19.00, ,-25.00,
"Jan 01, 1990 (Dec)",10:00,-25.00, ,-26.00,
"Dec 01, 1989 (Nov)",10:00,-26.00, ,-29.00,
"Nov 01, 1989 (Oct)",10:00,-29.00, ,-15.00,
"Oct 01, 1989 (Sep)",10:00,-15.00, ,-15.00,
"Sep 01, 1989 (Aug)",10:00,-15.00, ,-18.00,
"Aug 01, 1989 (Jul)",10:00,-18.00, ,-17.00,
"Jul 01, 1989 (Jun)",10:00,-17.00, ,-12.00,
"Jun 01, 1989 (May)",10:00,-12.00, ,-17.00,
"May 01, 1989 (Apr)",10:00,-17.00, ,-16.00,
"Apr 01, 1989 (Mar)",10:00,-16.00, ,-11.00,
"Mar 01, 1989 (Feb)",10:00,-11.00, ,-13.00,
"Feb 01, 1989 (Jan)",10:00,-13.00, ,-12.00,
"Jan 01, 1989 (Dec)",10:00,-12.00, ,-3.00,
"Dec 01, 1988 (Nov)",10:00,-3.00, ,-5.00,
"Nov 01, 1988 (Oct)",10:00,-5.00, ,-2.00,
"Oct 01, 1988 (Sep)",10:00,-2.00, ,2.00,
"Sep 01, 1988 (Aug)",10:00,2.00, ,7.00,
"Aug 01, 1988 (Jul)",10:00,7.00, ,9.00,
"Jul 01, 1988 (Jun)",10:00,9.00, ,8.00,
"Jun 01, 1988 (May)",10:00,8.00, ,5.00,
"May 01, 1988 (Apr)",10:00,5.00, ,5.00,
"Apr 01, 1988 (Mar)",10:00,5.00, ,3.00,
"Mar 01, 1988 (Feb)",10:00,3.00, ,7.00,
"Feb 01, 1988 (Jan)",10:00,7.00, ,3.00,
"Jan 01, 1988 (Dec)",10:00,3.00, ,5.00,
"Dec 01, 1987 (Nov)",10:00,5.00, ,8.00,
"Nov 01, 1987 (Oct)",10:00,8.00, ,5.00,
"Oct 01, 1987 (Sep)",10:00,5.00, ,8.00,
"Sep 01, 1987 (Aug)",10:00,8.00, ,9.00,
"Aug 01, 1987 (Jul)",10:00,9.00, ,10.00,
"Jul 01, 1987 (Jun)",10:00,10.00, ,6.00,
"Jun 01, 1987 (May)",10:00,6.00, ,4.00,
"May 01, 1987 (Apr)",10:00,4.00, ,0.00,
"Apr 01, 1987 (Mar)",10:00,0.00, ,0.00,
"Mar 01, 1987 (Feb)",10:00,0.00, ,-4.00,
"Feb 01, 1987 (Jan)",10:00,-4.00, ,-6.00,
"Jan 01, 1987 (Dec)",10:00,-6.00, ,-3.00,
"Dec 01, 1986 (Nov)",10:00,-3.00, ,-3.00,
"Nov 01, 1986 (Oct)",10:00,-3.00, ,-6.00,
"Oct 01, 1986 (Sep)",10:00,-6.00, ,-5.00,
"Sep 01, 1986 (Aug)",10:00,-5.00, ,-3.00,
"Aug 01, 1986 (Jul)",10:00,-3.00, ,-6.00,
"Jul 01, 1986 (Jun)",10:00,-6.00, ,-8.00,
"Jun 01, 1986 (May)",10:00,-8.00, ,-8.00,
"May 01, 1986 (Apr)",10:00,-8.00, ,-11.00,
"Apr 01, 1986 (Mar)",10:00,-11.00, ,-14.00,
"Mar 01, 1986 (Feb)",10:00,-14.00, ,-11.00,
"Feb 01, 1986 (Jan)",10:00,-11.00, ,-7.00,
"Jan 01, 1986 (Dec)",10:00,-7.00, ,-7.00,
"Dec 01, 1985 (Nov)",10:00,-7.00, ,-7.00,
"Nov 01, 1985 (Oct)",10:00,-7.00, ,-9.00,
"Oct 01, 1985 (Sep)",10:00,-9.00, ,-12.00,
"Sep 01, 1985 (Aug)",10:00,-12.00, ,-10.00,
"Aug 01, 1985 (Jul)",10:00,-10.00, ,-11.00,
"Jul 01, 1985 (Jun)",10:00,-11.00, ,-10.00,
"Jun 01, 1985 (May)",10:00,-10.00, ,-11.00,
"May 01, 1985 (Apr)",10:00,-11.00, ,-13.00,
"Apr 01, 1985 (Mar)",10:00,-13.00, ,-18.00,
"Mar 01, 1985 (Feb)",10:00,-18.00, ,-6.00,
"Feb 01, 1985 (Jan)",10:00,-6.00, ,-7.00,
"Jan 01, 1985 (Dec)",10:00,-7.00, ,-6.00,
"Dec 01, 1984 (Nov)",10:00,-6.00, ,-9.00,
"Nov 01, 1984 (Oct)",10:00,-9.00, ,-8.00,
"Oct 01, 1984 (Sep)",10:00,-8.00, ,-10.00,
"Sep 01, 1984 (Aug)",10:00,-10.00, ,-10.00,
"Aug 01, 1984 (Jul)",10:00,-10.00, ,-4.00,
"Jul 01, 1984 (Jun)",10:00,-4.00, ,-1.00,
"Jun 01, 1984 (May)",10:00,-1.00, ,-2.00,
"May 01, 1984 (Apr)",10:00,-2.00, ,-4.00,
"Apr 01, 1984 (Mar)",10:00,-4.00, ,-1.00,
"Mar 01, 1984 (Feb)",10:00,-1.00, ,2.00,
"Feb 01, 1984 (Jan)",10:00,2.00, ,-2.00,
"Jan 01, 1984 (Dec)",10:00,-2.00, ,-3.00,
"Dec 01, 1983 (Nov)",10:00,-3.00, ,-2.00,
"Nov 01, 1983 (Oct)",10:00,-2.00, ,-1.00,
"Oct 01, 1983 (Sep)",10:00,-1.00, ,1.00,
"Sep 01, 1983 (Aug)",10:00,1.00, ,-1.00,
"Aug 01, 1983 (Jul)",10:00,-1.00, ,2.00,
"Jul 01, 1983 (Jun)",10:00,2.00, ,3.00,
"Jun 01, 1983 (May)",10:00,3.00, ,-2.00,
"May 01, 1983 (Apr)",10:00,-2.00, ,-4.00,
"Apr 01, 1983 (Mar)",10:00,-4.00, ,-9.00,
"Mar 01, 1983 (Feb)",10:00,-9.00, ,-5.00,
"Feb 01, 1983 (Jan)",10:00,-5.00, ,-10.00,
"Jan 01, 1983 (Dec)",10:00,-10.00, ,-4.00,
"Dec 01, 1982 (Nov)",10:00,-4.00, ,-7.00,
"Nov 01, 1982 (Oct)",10:00,-7.00, ,-9.00,
"Oct 01, 1982 (Sep)",10:00,-9.00, ,-7.00,
"Sep 01, 1982 (Aug)",10:00,-7.00, ,-8.00,
"Aug 01, 1982 (Jul)",10:00,-8.00, ,-3.00,
"Jul 01, 1982 (Jun)",10:00,-3.00, ,-5.00,
"Jun 01, 1982 (May)",10:00,-5.00, ,-14.00,
